id,rhy_number,species_id,amount,official_harvest,permit_number,point,point_of_time,latitude,longitude,created_at,id-2,gender,age,weight_estimated,fitness_class,antlers_type,antlers_width,antlers_points_left,antlers_points_right,not_edible,harvest_id,weight,weight_measured,antler_points_left,antler_points_right
15584,602,47282,1,TRUE,NULL,NULL,2015-05-30,6656864,381199,2022-09-13 11:36:45.739896+03,307365,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15584,60,NULL,NULL,NULL
15701,625,47282,1,TRUE,NULL,NULL,2015-06-02,6654592,373670,2022-09-13 11:36:45.739896+03,307989,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15701,NULL,NULL,NULL,NULL
15750,571,47282,1,TRUE,NULL,NULL,2015-06-05,6823102,194473,2022-09-13 11:36:45.739896+03,307784,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15750,35,NULL,NULL,NULL
15749,571,47282,1,TRUE,NULL,NULL,2015-06-05,6823118,194431,2022-09-13 11:36:45.739896+03,307785,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15749,45,NULL,NULL,NULL
15751,602,47282,1,TRUE,NULL,NULL,2015-06-06,6665104,398540,2022-09-13 11:36:45.739896+03,307800,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15751,NULL,NULL,NULL,NULL
15816,614,47282,1,TRUE,NULL,NULL,2015-06-08,6689376,472088,2022-09-13 11:36:45.739896+03,307812,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15816,80,NULL,NULL,NULL
15879,668,47282,1,TRUE,NULL,NULL,2015-06-09,6637174,181189,2022-09-13 11:36:45.739896+03,308095,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15879,25,NULL,NULL,NULL
15880,668,47282,1,TRUE,NULL,NULL,2015-06-09,6637111,181106,2022-09-13 11:36:45.739896+03,308093,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15880,48,NULL,NULL,NULL
15901,571,47282,1,TRUE,NULL,NULL,2015-06-13,6823097,194452,2022-09-13 11:36:45.739896+03,307791,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15901,50,NULL,NULL,NULL
15943,619,47282,1,TRUE,NULL,NULL,2015-06-13,6630398,298564,2022-09-13 11:36:45.739896+03,307840,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15943,60,NULL,NULL,NULL
15942,619,47282,1,TRUE,NULL,NULL,2015-06-13,6630398,298564,2022-09-13 11:36:45.739896+03,307819,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15942,55,NULL,NULL,NULL
15941,621,47282,1,TRUE,NULL,NULL,2015-06-13,6631894,287917,2022-09-13 11:36:45.739896+03,307950,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15941,50,NULL,NULL,NULL
16047,157,47282,1,TRUE,NULL,NULL,2015-06-20,6678422,498810,2022-09-13 11:36:45.739896+03,307649,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16047,120,NULL,NULL,NULL
16136,505,47282,1,TRUE,NULL,NULL,2015-06-20,7029922,180572,2022-09-13 11:36:45.739896+03,307757,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16136,25,NULL,NULL,NULL
16046,157,47282,1,TRUE,NULL,NULL,2015-06-20,6680129,500484,2022-09-13 11:36:45.739896+03,307650,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16046,60,NULL,NULL,NULL
16079,619,47282,1,TRUE,NULL,NULL,2015-06-21,6629486,296871,2022-09-13 11:36:45.739896+03,307817,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16079,50,NULL,NULL,NULL
16078,619,47282,1,TRUE,NULL,NULL,2015-06-21,6629504,296862,2022-09-13 11:36:45.739896+03,307839,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16078,50,NULL,NULL,NULL
16074,652,47282,1,TRUE,NULL,NULL,2015-06-21,6782440,185392,2022-09-13 11:36:45.739896+03,308043,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16074,NULL,NULL,NULL,NULL
16087,504,47282,1,TRUE,NULL,NULL,2015-06-23,7047020,250036,2022-09-13 11:36:45.739896+03,307755,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16087,31,NULL,NULL,NULL
16088,504,47282,1,TRUE,NULL,NULL,2015-06-24,7046788,250012,2022-09-13 11:36:45.739896+03,307756,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16088,35,NULL,NULL,NULL
16258,614,47282,1,TRUE,NULL,NULL,2015-06-28,6690304,472224,2022-09-13 11:36:45.739896+03,307813,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16258,120,NULL,NULL,NULL
16164,652,47282,1,TRUE,NULL,NULL,2015-07-01,6782430,185342,2022-09-13 11:36:45.739896+03,308910,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16164,42,NULL,NULL,NULL
16214,621,47282,1,TRUE,NULL,NULL,2015-07-02,6631888,287920,2022-09-13 11:36:45.739896+03,308893,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16214,0,NULL,NULL,NULL
16356,614,47282,1,TRUE,NULL,NULL,2015-07-03,6689288,471728,2022-09-13 11:36:45.739896+03,308872,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16356,100,NULL,NULL,NULL
16396,621,47282,1,TRUE,NULL,NULL,2015-07-09,6630488,261888,2022-09-13 11:36:45.739896+03,308890,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16396,60,NULL,NULL,NULL
16394,621,47282,1,TRUE,NULL,NULL,2015-07-09,6631352,266640,2022-09-13 11:36:45.739896+03,308894,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16394,50,NULL,NULL,NULL
16395,621,47282,1,TRUE,NULL,NULL,2015-07-09,6633040,268144,2022-09-13 11:36:45.739896+03,308897,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16395,40,NULL,NULL,NULL
16381,617,47282,1,TRUE,NULL,NULL,2015-07-12,6668656,448880,2022-09-13 11:36:45.739896+03,308877,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16381,75,NULL,NULL,NULL
16697,619,47282,1,TRUE,NULL,NULL,2015-07-14,6629500,296884,2022-09-13 11:36:45.739896+03,308880,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16697,60,NULL,NULL,NULL
16698,619,47282,1,TRUE,NULL,NULL,2015-07-14,6629496,296868,2022-09-13 11:36:45.739896+03,308881,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16698,30,NULL,NULL,NULL
16699,621,47282,1,TRUE,NULL,NULL,2015-07-14,6630488,261880,2022-09-13 11:36:45.739896+03,308895,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16699,30,NULL,NULL,NULL
16702,621,47282,1,TRUE,NULL,NULL,2015-07-14,6630492,261884,2022-09-13 11:36:45.739896+03,308892,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16702,70,NULL,NULL,NULL
16701,621,47282,1,TRUE,NULL,NULL,2015-07-14,6630492,261876,2022-09-13 11:36:45.739896+03,308891,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16701,30,NULL,NULL,NULL
16700,621,47282,1,TRUE,NULL,NULL,2015-07-14,6630488,261880,2022-09-13 11:36:45.739896+03,308896,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16700,30,NULL,NULL,NULL
16535,571,47282,1,TRUE,NULL,NULL,2015-07-15,6822956,194422,2022-09-13 11:36:45.739896+03,308835,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16535,32,NULL,NULL,NULL
16769,614,47282,1,TRUE,NULL,NULL,2015-07-18,6688544,469664,2022-09-13 11:36:45.739896+03,308873,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16769,80,NULL,NULL,NULL
17064,505,47282,1,TRUE,NULL,NULL,2015-07-22,7013558,198940,2022-09-13 11:36:45.739896+03,308781,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17064,30,NULL,NULL,NULL
17145,566,47282,1,TRUE,NULL,NULL,2015-07-25,6853248,203160,2022-09-13 11:36:45.739896+03,308827,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17145,75,NULL,NULL,NULL
17108,614,47282,1,TRUE,NULL,NULL,2015-07-25,6688786,469407,2022-09-13 11:36:45.739896+03,308870,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17108,60,NULL,NULL,NULL
17280,505,47282,1,TRUE,NULL,NULL,2015-07-28,7016645,198424,2022-09-13 11:36:45.739896+03,308782,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17280,40,NULL,NULL,NULL
17277,504,47282,1,TRUE,NULL,NULL,2015-07-28,7046276,249182,2022-09-13 11:36:45.739896+03,308774,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17277,32,NULL,NULL,NULL
17278,504,47282,1,TRUE,NULL,NULL,2015-07-28,7046306,249184,2022-09-13 11:36:45.739896+03,308773,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17278,44,NULL,NULL,NULL
17373,652,47282,1,TRUE,NULL,NULL,2015-07-29,6749762,175052,2022-09-13 11:36:45.739896+03,308908,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17373,NULL,NULL,NULL,NULL
17375,652,47282,1,TRUE,NULL,NULL,2015-07-30,6749364,178940,2022-09-13 11:36:45.739896+03,308909,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17375,NULL,NULL,NULL,NULL
17317,571,47282,1,TRUE,NULL,NULL,2015-07-30,6823139,194414,2022-09-13 11:36:45.739896+03,308839,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17317,NULL,NULL,NULL,NULL
17712,258,47282,1,TRUE,NULL,NULL,2015-08-04,7130432,343136,2022-09-13 11:36:45.739896+03,311094,UNKNOWN,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17712,NULL,NULL,NULL,NULL
19707,667,47282,1,TRUE,NULL,NULL,2015-08-08,6748768,175328,2022-09-13 11:36:45.739896+03,314244,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19707,NULL,NULL,NULL,NULL
17956,614,47282,1,TRUE,NULL,NULL,2015-08-08,6688832,469312,2022-09-13 11:36:45.739896+03,313679,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17956,120,NULL,NULL,NULL
17957,614,47282,1,TRUE,NULL,NULL,2015-08-08,6690784,475424,2022-09-13 11:36:45.739896+03,313680,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17957,120,NULL,NULL,NULL
18270,652,47282,1,TRUE,NULL,NULL,2015-08-10,6782484,185296,2022-09-13 11:36:45.739896+03,313896,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18270,44,NULL,NULL,NULL
18273,652,47282,1,TRUE,NULL,NULL,2015-08-10,6782456,185326,2022-09-13 11:36:45.739896+03,313897,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18273,48,NULL,NULL,NULL
19200,614,47282,1,TRUE,NULL,NULL,2015-08-11,6690712,475464,2022-09-13 11:36:45.739896+03,313686,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19200,130,NULL,NULL,NULL
23323,617,47282,1,TRUE,NULL,NULL,2015-08-22,6668358,449276,2022-09-13 11:36:45.739896+03,313740,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23323,70,NULL,NULL,NULL
28794,501,47282,1,TRUE,NULL,NULL,2015-09-04,7099482,301338,2022-09-13 11:36:45.739896+03,320281,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28794,60,NULL,NULL,NULL
45432,668,47282,1,TRUE,NULL,NULL,2015-09-11,6638352,179792,2022-09-13 11:36:45.739896+03,321620,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45432,55,NULL,NULL,NULL
35090,614,47282,1,TRUE,NULL,NULL,2015-09-20,6691260,475382,2022-09-13 11:36:45.739896+03,321008,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35090,220,NULL,NULL,NULL
40914,667,47282,1,TRUE,NULL,NULL,2015-10-08,6742807,189269,2022-09-13 11:36:45.739896+03,331285,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40914,NULL,NULL,NULL,NULL
45367,668,47282,1,TRUE,NULL,NULL,2015-10-11,6668768,184288,2022-09-13 11:36:45.739896+03,331389,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45367,70,NULL,NULL,NULL
47287,614,47282,1,TRUE,NULL,NULL,2015-10-20,6691384,475280,2022-09-13 11:36:45.739896+03,330267,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47287,120,NULL,NULL,NULL
47289,614,47282,1,TRUE,NULL,NULL,2015-10-24,6690776,475584,2022-09-13 11:36:45.739896+03,330266,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47289,150,NULL,NULL,NULL
47718,667,47282,1,TRUE,NULL,NULL,2015-10-28,6730009,182171,2022-09-13 11:36:45.739896+03,331345,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47718,150,NULL,NULL,NULL
47692,157,47282,1,TRUE,NULL,NULL,2015-11-01,6684096,510432,2022-09-13 11:36:45.739896+03,333706,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47692,22,NULL,NULL,NULL
48892,621,47282,1,TRUE,NULL,NULL,2015-11-02,6634024,286867,2022-09-13 11:36:45.739896+03,335697,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48892,186,NULL,NULL,NULL
48889,621,47282,1,TRUE,NULL,NULL,2015-11-02,6633989,286871,2022-09-13 11:36:45.739896+03,335710,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48889,130,NULL,NULL,NULL
48891,621,47282,1,TRUE,NULL,NULL,2015-11-02,6634057,286875,2022-09-13 11:36:45.739896+03,335702,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48891,281,NULL,NULL,NULL
48890,621,47282,1,TRUE,NULL,NULL,2015-11-02,6633966,286848,2022-09-13 11:36:45.739896+03,335696,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48890,138,NULL,NULL,NULL
50374,668,47282,1,TRUE,NULL,NULL,2015-11-06,6633050,201212,2022-09-13 11:36:45.739896+03,336475,UNKNOWN,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50374,NULL,NULL,NULL,NULL
50372,668,47282,1,TRUE,NULL,NULL,2015-11-06,6633092,201560,2022-09-13 11:36:45.739896+03,336474,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50372,120,NULL,NULL,NULL
51502,667,47282,1,TRUE,NULL,NULL,2015-11-12,6718992,205825,2022-09-13 11:36:45.739896+03,336351,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51502,NULL,NULL,NULL,NULL
51500,667,47282,1,TRUE,NULL,NULL,2015-11-12,6719000,205916,2022-09-13 11:36:45.739896+03,336397,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51500,NULL,NULL,NULL,NULL
51501,667,47282,1,TRUE,NULL,NULL,2015-11-12,6718992,205856,2022-09-13 11:36:45.739896+03,336398,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51501,NULL,NULL,NULL,NULL
51503,667,47282,1,TRUE,NULL,NULL,2015-11-14,6718992,205936,2022-09-13 11:36:45.739896+03,336350,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51503,NULL,NULL,NULL,NULL
51747,256,47282,1,TRUE,NULL,NULL,2015-11-17,7254064,417248,2022-09-13 11:36:45.739896+03,333978,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51747,110,NULL,NULL,NULL
54089,668,47282,1,TRUE,NULL,NULL,2015-11-28,6698120,200424,2022-09-13 11:36:45.739896+03,336461,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54089,50,NULL,NULL,NULL
54521,204,47282,1,TRUE,NULL,NULL,2015-12-02,7278836,387430,2022-09-13 11:36:45.739896+03,338052,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54521,120,NULL,NULL,NULL
54523,204,47282,1,TRUE,NULL,NULL,2015-12-02,7278812,387428,2022-09-13 11:36:45.739896+03,338053,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54523,80,NULL,NULL,NULL
57762,667,47282,1,TRUE,NULL,NULL,2015-12-31,6732015,182973,2022-09-13 11:36:45.739896+03,339818,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57762,65,NULL,NULL,NULL
58280,658,47282,1,TRUE,NULL,NULL,2015-12-31,6716626,221694,2022-09-13 11:36:45.739896+03,339506,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58280,140,NULL,NULL,NULL
71464,157,47282,1,TRUE,NULL,NULL,2016-04-16,6682530,498219,2022-09-13 11:36:45.739896+03,352582,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71464,50,NULL,NULL,NULL
71335,305,47282,1,TRUE,NULL,NULL,2016-04-16,7118848,325920,2022-09-13 11:36:45.739896+03,352765,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71335,40,NULL,NULL,NULL
71231,169,47282,1,TRUE,NULL,NULL,2016-04-16,6698848,532268,2022-09-13 11:36:45.739896+03,352647,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71231,20,NULL,NULL,NULL
71233,169,47282,1,TRUE,NULL,NULL,2016-04-16,6700962,529572,2022-09-13 11:36:45.739896+03,352650,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71233,35,NULL,NULL,NULL
71270,168,47282,1,TRUE,NULL,NULL,2016-04-16,6689504,518512,2022-09-13 11:36:45.739896+03,352646,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71270,35,NULL,NULL,NULL
71139,625,47282,1,TRUE,NULL,NULL,2016-04-16,6655236,373086,2022-09-13 11:36:45.739896+03,353221,UNKNOWN,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71139,NULL,NULL,NULL,NULL
71252,617,47282,1,TRUE,NULL,NULL,2016-04-16,6672290,447074,2022-09-13 11:36:45.739896+03,353197,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71252,45,NULL,NULL,NULL
71731,274,47282,1,TRUE,NULL,NULL,2016-04-16,7155712,330016,2022-09-13 11:36:45.739896+03,352721,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71731,42,NULL,NULL,NULL
71735,274,47282,1,TRUE,NULL,NULL,2016-04-16,7183360,358688,2022-09-13 11:36:45.739896+03,352720,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71735,40,NULL,NULL,NULL
71251,617,47282,1,TRUE,NULL,NULL,2016-04-16,6672296,447070,2022-09-13 11:36:45.739896+03,353198,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71251,20,NULL,NULL,NULL
71282,614,47282,1,TRUE,NULL,NULL,2016-04-16,6680924,477016,2022-09-13 11:36:45.739896+03,353192,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71282,60,NULL,NULL,NULL
71245,614,47282,1,TRUE,NULL,NULL,2016-04-16,6683336,475038,2022-09-13 11:36:45.739896+03,353191,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71245,60,NULL,NULL,NULL
71339,157,47282,1,TRUE,NULL,NULL,2016-04-16,6678352,499152,2022-09-13 11:36:45.739896+03,352586,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71339,80,NULL,NULL,NULL
71247,614,47282,1,TRUE,NULL,NULL,2016-04-16,6683328,475006,2022-09-13 11:36:45.739896+03,353189,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71247,65,NULL,NULL,NULL
71463,157,47282,1,TRUE,NULL,NULL,2016-04-16,6682527,498232,2022-09-13 11:36:45.739896+03,352588,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71463,45,NULL,NULL,NULL
71244,157,47282,1,TRUE,NULL,NULL,2016-04-16,6684064,497208,2022-09-13 11:36:45.739896+03,352589,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71244,60,NULL,NULL,NULL
71462,157,47282,1,TRUE,NULL,NULL,2016-04-16,6682532,498222,2022-09-13 11:36:45.739896+03,352590,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71462,50,NULL,NULL,NULL
71466,157,47282,1,TRUE,NULL,NULL,2016-04-16,6678389,498782,2022-09-13 11:36:45.739896+03,352591,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71466,50,NULL,NULL,NULL
71340,157,47282,1,TRUE,NULL,NULL,2016-04-16,6678344,499152,2022-09-13 11:36:45.739896+03,352592,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71340,30,NULL,NULL,NULL
71246,614,47282,1,TRUE,NULL,NULL,2016-04-16,6683312,475032,2022-09-13 11:36:45.739896+03,353190,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71246,60,NULL,NULL,NULL
71275,619,47282,1,TRUE,NULL,NULL,2016-04-18,6629720,296818,2022-09-13 11:36:45.739896+03,353204,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71275,50,NULL,NULL,NULL
71276,619,47282,1,TRUE,NULL,NULL,2016-04-18,6629520,296891,2022-09-13 11:36:45.739896+03,353209,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71276,100,NULL,NULL,NULL
71271,619,47282,1,TRUE,NULL,NULL,2016-04-18,6628767,297025,2022-09-13 11:36:45.739896+03,353207,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71271,60,NULL,NULL,NULL
71272,619,47282,1,TRUE,NULL,NULL,2016-04-18,6629695,296663,2022-09-13 11:36:45.739896+03,353206,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71272,50,NULL,NULL,NULL
71274,619,47282,1,TRUE,NULL,NULL,2016-04-18,6629306,296683,2022-09-13 11:36:45.739896+03,353205,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71274,50,NULL,NULL,NULL
71273,619,47282,1,TRUE,NULL,NULL,2016-04-18,6628715,296498,2022-09-13 11:36:45.739896+03,353202,MALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71273,50,NULL,NULL,NULL
71277,619,47282,1,TRUE,NULL,NULL,2016-04-18,6629540,296909,2022-09-13 11:36:45.739896+03,353200,FEMALE,UNKNOWN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71277,50,NULL,NULL,NULL
71260,617,47282,1,TRUE,NULL,NULL,2016-04-18,6668687,449092,2022-09-13 11:36:45.739896+03,353199,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71260,60,NULL,NULL,NULL
71499,168,47282,1,TRUE,NULL,NULL,2016-04-19,6704232,518512,2022-09-13 11:36:45.739896+03,352644,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71499,38,NULL,NULL,NULL
71658,274,47282,1,TRUE,NULL,NULL,2016-04-21,7164800,341664,2022-09-13 11:36:45.739896+03,352742,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71658,130,NULL,NULL,NULL
71525,157,47282,1,TRUE,NULL,NULL,2016-04-22,6681904,502148,2022-09-13 11:36:45.739896+03,352583,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71525,35,NULL,NULL,NULL
71660,258,47282,1,TRUE,NULL,NULL,2016-04-22,7139968,321952,2022-09-13 11:36:45.739896+03,352698,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71660,35,NULL,NULL,NULL
71561,571,47282,1,TRUE,NULL,NULL,2016-04-22,6822902,194637,2022-09-13 11:36:45.739896+03,353161,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71561,90,NULL,NULL,NULL
71526,157,47282,1,TRUE,NULL,NULL,2016-04-22,6684088,497248,2022-09-13 11:36:45.739896+03,352587,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71526,32,NULL,NULL,NULL
71559,571,47282,1,TRUE,NULL,NULL,2016-04-22,6823285,194366,2022-09-13 11:36:45.739896+03,353159,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71559,130,NULL,NULL,NULL
71560,571,47282,1,TRUE,NULL,NULL,2016-04-22,6823274,194359,2022-09-13 11:36:45.739896+03,353160,MALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71560,115,NULL,NULL,NULL
71707,157,47282,1,TRUE,NULL,NULL,2016-04-23,6679008,499992,2022-09-13 11:36:45.739896+03,352585,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71707,40,NULL,NULL,NULL
71657,274,47282,1,TRUE,NULL,NULL,2016-04-23,7160000,348330,2022-09-13 11:36:45.739896+03,352719,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71657,90,NULL,NULL,NULL
71625,258,47282,1,TRUE,NULL,NULL,2016-04-23,7139456,317472,2022-09-13 11:36:45.739896+03,352706,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71625,35,NULL,NULL,NULL
71642,619,47282,1,TRUE,NULL,NULL,2016-04-23,6638947,320472,2022-09-13 11:36:45.739896+03,353201,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71642,35,NULL,NULL,NULL
71663,621,47282,1,TRUE,NULL,NULL,2016-04-23,6632354,287668,2022-09-13 11:36:45.739896+03,353214,FEMALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71663,50,NULL,NULL,NULL
71664,621,47282,1,TRUE,NULL,NULL,2016-04-23,6632339,287669,2022-09-13 11:36:45.739896+03,353215,FEMALE,ADULT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71664,90,NULL,NULL,NULL
71765,258,47282,1,TRUE,NULL,NULL,2016-04-24,7131872,334112,2022-09-13 11:36:45.739896+03,352710,MALE,YOUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71765,0,NULL,NULL,NULL
